module,submodule,annotation,code
corpls,corplsa1,@NamedAction,"@NamedAction(name = ""ImportFileA100Action"", referedInterface = WImporterAction.class)"
corpls,corplsab,@TasyFeature,"@TasyFeature(""corplsab"")"
corpls,corplsab,@NamedAction,"@NamedAction(name = ""CorPlsAD_plsGuiaPlano_action"", referedInterface = WDBPanelAction.class)"
corpls,corplsad,@TasyFeature,"@TasyFeature(""CorPlsAD"")"
corpls,corplsae,@TasyFeature,"@TasyFeature(""CorPlsAE"")"
corpls,corplsae,extends DefaultCommand,public class OcurrenceEventRuleDBPEvents extends DefaultCommand {
corpls,corplsae,extends DefaultCommand,public class ProcedureEventRuleDBPanel extends DefaultCommand {
corpls,corplsaf,@TasyFeature,"@TasyFeature(""CorPlsAF"")"
corpls,corplsag,@TasyFeature,"@TasyFeature(""CorPlsAG"")"
corpls,corplsag,extends DefaultCommand,public class PlsAgravoValorDBP extends DefaultCommand {
corpls,corplsai,@TasyFeature,"@TasyFeature(""CorPlsAI"")"
corpls,corplsai,@NamedAction,"@NamedAction(name = ""CorPlsAI.GenericActivatorDBPanel"", referedInterface = WDBPanelAction.class)"
corpls,corplsai,@NamedAction,"@NamedAction(name = ""CorPlsAI.transacoesWcpActivation"", referedInterface = WCPanelAction.class)"
corpls,corplsai,@NamedAction,"@NamedAction(name = ""CorPlsAI.PtuPedidoStatusDbpActivator"", referedInterface = WDBPanelAction.class)"
corpls,corplsai,@NamedAction,"@NamedAction(name = ""CorPlsAI.PtuRequisicaoOrdemServDbpActivator"", referedInterface = WDBPanelAction.class)"
corpls,corplsal,@TasyFeature,"@TasyFeature(""CorPlsAL"")"
corpls,corplsam,@TasyFeature,"@TasyFeature(""CorPlsAM"")"
corpls,corplsam,@NamedAction,"@NamedAction(name = ""corPlsAM_GlosaOcorAtuaisWCPAction"", referedInterface = WCPanelAction.class)"
corpls,corplsam,@NamedAction,"@NamedAction(name = ""CorPlsAM_GlosaOcorIntemAnaliseAction"", referedInterface = WDBPanelAction.class)"
corpls,corplsam,@NamedAction,"@NamedAction(name = ""corPlsAM_GlosaOcorItemAnaliseAction"", referedInterface = WCPanelAction.class)"
corpls,corplsam,extends DefaultCommand,public class WPlsContaProcDbp extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class WPlsContaProcParticDbp extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsContaAlteracaoInterIntDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsDiagnosticoContaInterIntDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsContaAlteracaoInternacaoDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsDiagnosticoContaInternacaoDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsDiagObitoContaInternacaoDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsProcParticipanteHandlerWDBP extends DefaultCommand {
corpls,corplsam,extends DefaultCommand,public class PlsAnaliseRelAudIntDBP extends DefaultCommand {
corpls,corplsam,@NamedAction,"@NamedAction(name = ""VisualizarTotaisAnalise"", referedInterface = WCPanelAction.class)"
corpls,corplsam_old,@TasyFeature,"@TasyFeature(""corplsam"")"
corpls,corplsam_old,@NamedAction,"@NamedAction(name = ""GuiaAnaliseWCPAction"", referedInterface = WCPanelAction.class)"
corpls,corplsam_old,extends DefaultCommand,public class WPlsContaMatDbpHandlerWDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class WPlsContaProcDbp extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class WPlsContaProcParticDbp extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsContaAlteracaoInterIntDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsDiagnosticoContaInterIntDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsContaAlteracaoInternacaoDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsDiagnosticoContaInternacaoDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsDiagObitoContaInternacaoDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class PlsProcParticipanteHandlerWDBP extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class WPlsAnaliseRelAudIntWDBPInterceptor extends DefaultCommand {
corpls,corplsam_old,extends DefaultCommand,public class WPlsAnaliseRelAudProcHandlerWDBP extends DefaultCommand {
corpls,corplsan,@TasyFeature,"@TasyFeature(""CorPlsAN"")"
corpls,corplsan,extends DefaultCommand,public class PlsMembroGrupoAudDBPEvents extends DefaultCommand {
corpls,corplsap,@TasyFeature,"@TasyFeature(""CorPlsAP"")"
corpls,corplsap,@NamedAction,"@NamedAction(name = ""PlsAnaliseContaDBPAtivator"", referedInterface = WDBPanelAction.class)"
corpls,corplsap,extends DefaultCommand,public class PlsRegraPrazoAnCtaWDBPHandler extends DefaultCommand {
corpls,corplsar,@TasyFeature,"@TasyFeature(""CorPlsAR"")"
corpls,corplsar,@NamedAction,"@NamedAction(name = ""DespesasContasWcpAction"", referedInterface = WCPanelAction.class)"
corpls,corplsar,@NamedAction,"@NamedAction(name = ""ResultadoDimensaoUmWcpAction"", referedInterface = WCPanelAction.class)"
corpls,corplsar,@NamedAction,"@NamedAction(name = ""ValoresMensalidadesWCPAction"", referedInterface = WCPanelAction.class)"
corpls,corplsar,@NamedAction,"@NamedAction(name = ""ValoresMensDetalheWCPAction"", referedInterface = WCPanelAction.class)"
corpls,corplsar,extends DefaultCommand,public class PlsArLoteDBPanelEvents extends DefaultCommand {
corpls,corplsas,@TasyFeature,"@TasyFeature(""CorPlsAS"")"
corpls,corplsas,extends DefaultCommand,public class PlsContaPosEstabParticDBP extends DefaultCommand {
corpls,corplsas,extends DefaultCommand,public class PlsDiagnosticoContaPosWdlgInterceptor extends DefaultCommand {
corpls,corplsas,extends DefaultCommand,public class PlsNascimentoContaPosWdlgInterceptor extends DefaultCommand {
corpls,corplsas,extends DefaultCommand,public class PlsObitoContaPosWdlgInterceptor extends DefaultCommand {
corpls,corplsat,@TasyFeature,"@TasyFeature(""CorPlsAT"")"
corpls,corplsat,extends DefaultCommand,public class RegistroCobrancaWDBPInterceptor extends DefaultCommand {
corpls,corplsat,@NamedAction,"@NamedAction(name = ""CorPlsAT.AtendimentoAnteriorWDBPAction"", referedInterface = WDBPanelAction.class)"
corpls,corplsat,extends DefaultCommand,public class PlsDocumentOnNewRecord extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsEncounterOnNewRecord extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsEncounterAttachmentOnNewRecord extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsEncounterEventInterceptor extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsEncounterManualHistoryOnNewRecord extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class QuestAtendCallCenterOnNewRecord extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsAtendEvtAgendaExtDBPInterceptor extends DefaultCommand {
corpls,corplsat,@TasyFeature,"@TasyFeature(""corplsat"")"
corpls,corplsat,@NamedAction,"@NamedAction(name = ""AtendimentoAnteriorDBPAction"", referedInterface = WDBPanelAction.class)"
corpls,corplsat,@NamedAction,"@NamedAction(name = ""consultaRequisicoesWCPanelActivation"", referedInterface = WCPanelAction.class)"
corpls,corplsat,extends DefaultCommand,public class PlsMateriasReqDPBAction extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsProcedimentosReqDBPAction extends DefaultCommand {
corpls,corplsat,extends DefaultCommand,public class PlsRequisicaoCallCenterDBPanelActions extends DefaultCommand {
corpls,corplsat,extends WhebAction,public class CorPlsATShared extends WhebAction {
corpls,corplsau,@TasyFeature,"@TasyFeature(""CorPlsAU"")"
corpls,corplsau,@NamedAction,"@NamedAction(name = ""CorPlsAU_PlsAuditoria_action"", referedInterface = WDBPanelAction.class)"
corpls,corplsau,extends DefaultCommand,public class PlsLoteAnexoDiagAutQuimioDBPInterceptor extends DefaultCommand {
corpls,corplsau,extends DefaultCommand,public class PlsLoteAnexoDiagAutRadioDBPInterceptor extends DefaultCommand {
corpls,corplsau,extends DefaultCommand,public class PlsAuditoriaAnexoDBPEvent extends DefaultCommand {
corpls,corplsau,extends DefaultCommand,public class PlsRequisicaoHistoricoDbpEvent extends DefaultCommand {
corpls,corplsau,extends DefaultCommand,public class PlsSolicitacaoHistoricoDbpDBPanel extends DefaultCommand {
corpls,corplsau,@NamedAction,"@NamedAction(name = ""corPlsAU_RequisicaoWcpAction"", referedInterface = WCPanelAction.class)"
corpls,corplsau,extends DefaultCommand,public class PlsSolicLibMatMedDbpDBPanel extends DefaultCommand {
corpls,corplsau,extends WhebAction,public class JustificativaWdlgAction extends WhebAction {
corpls,corplsau,extends WhebAction,public class NotificacaoAtendimentoWdlgOkClick extends WhebAction{
corpls,corplsau,extends WhebAction,public class ParecerWdlgOkClickAction extends WhebAction {
corpls,corplsau,extends WhebAction,public class ParecerItemGlosaWdlgOkClickAction extends WhebAction {
corpls,corplsau,extends WhebAction,public class ProcessoInternoWdlgAction extends WhebAction {
corpls,corplsau,extends WhebAction,public class CorPlsAUShared extends WhebAction {
corpls,corplsav,@TasyFeature,"@TasyFeature(""CorPlsAV"")"
corpls,corplsav,extends DefaultCommand,public class PlsLoteRecalculoDBPEvents extends DefaultCommand {
corpls,corplsav,@NamedAction,"@NamedAction(name = ""corplsav.plsLoteRecalculoWDBPAction"", referedInterface = WDBPanelAction.class)"
corpls,corplsav,extends DefaultCommand,public class PlsCtaClassifAcessoDPBEvents extends DefaultCommand {
corpls,corplsav,extends DefaultCommand,public class PlsCtaClassifDBPEvents extends DefaultCommand {
corpls,corplsav,extends DefaultCommand,public class PlsRegraLoteRecalculoDBPEvents extends DefaultCommand {
corpls,corplsbi,@TasyFeature,"@TasyFeature(""CorPlsBI"")"
corpls,corplsbo,@TasyFeature,"@TasyFeature(""CorPlsBO"")"
corpls,corplsbo,extends DefaultCommand,public class PlsBonificacaoWDBPEvents extends DefaultCommand {
corpls,corplsbo,extends DefaultCommand,public class PlsBonificacaoRegraDBPEvents extends DefaultCommand {
corpls,corplsbo,extends DefaultCommand,public class PlsBonificacaoRegraCooperadoDBPEvents extends DefaultCommand {
corpls,corplsbt,@TasyFeature,"@TasyFeature(""CorPlsBT"")"
corpls,corplsc1,extends WhebAction,public class CorPlsC1Action extends WhebAction {
corpls,corplsc1,@TasyFeature,"@TasyFeature(""CorPlsC1"")"
corpls,corplsca,@TasyFeature,"@TasyFeature(""CorPlsCA"")"
corpls,corplsca,extends DefaultCommand,public class PlsCatDbpEvents extends DefaultCommand {
corpls,corplscb,@TasyFeature,"@TasyFeature(""CorPlsCB"")"
corpls,corplscb,extends DefaultCommand,public class PlsRecalcCoparticLoteDBP extends DefaultCommand{
corpls,corplscb,@NamedAction,"@NamedAction(name = ""CorPlsCB.ConsultaCoparticWCPAction"", referedInterface = WCPanelAction.class)"
corpls,corplscc,@TasyFeature,"@TasyFeature(""CorPlsCC"")"
corpls,corplscc,extends DefaultCommand,public class PlsCamaraCompensacaoDBPEvents extends DefaultCommand {
corpls,corplscc,extends WhebAction,public class CorPlsCCShared extends WhebAction {
corpls,corplsce,@TasyFeature,"@TasyFeature(""CorPlsCE"")"
corpls,corplsce,extends DefaultCommand,public class PlsEventosDBPEvents extends DefaultCommand {
corpls,corplsce,extends DefaultCommand,public class PlsEventoRegraFixoDbpEvents extends DefaultCommand {
corpls,corplsce,extends DefaultCommand,public class PlsEventoRegraProducaoDbpEvents extends DefaultCommand {
corpls,corplsce,@NamedAction,"@NamedAction(name = ""ImportFileScheduledReleasesReturnAction"", referedInterface = WImporterAction.class)"
corpls,corplsce,extends DefaultCommand,public class PlsEventoMovimentoDbpEvents extends DefaultCommand {
corpls,corplsce,extends DefaultCommand,public class PlsLoteEventosDBPEvents extends DefaultCommand {
corpls,corplsce,extends DefaultCommand,public class plsEventoRegraFixoUnicoDbpEvents extends DefaultCommand  {
corpls,corplsce,extends WhebAction,public class EnviarEmailWdlgOkClick extends WhebAction {
corpls,corplsci,@TasyFeature,"@TasyFeature(""CorPlsCI"")"
corpls,corplsci,extends DefaultCommand,public class PlsInclusaoBenefInterceptor extends DefaultCommand {
corpls,corplscl,@TasyFeature,"@TasyFeature(""corplscl"")"
corpls,corplscl,extends DefaultCommand,public class PlsUsuarioWebDbpDBPanel extends DefaultCommand {
corpls,corplscl,extends DefaultCommand,public class LocalAtendMedMaqFingerDbpEvent extends DefaultCommand {
corpls,corplscm,@TasyFeature,"@TasyFeature(""CorPlsCM"")"
corpls,corplscm,extends DefaultCommand,public class PlsSeguradoSuspensaoDBPEvents extends DefaultCommand {
corpls,corplscm,extends DefaultCommand,public class PlsContratoPagadorDBPEvents extends DefaultCommand {
corpls,corplscm,@NamedAction,"@NamedAction(name = ""CadasArqCoopWCPActivator"", referedInterface = WCPanelAction.class)"
corpls,corplscm,@NamedAction,"@NamedAction(name = ""CadasSisCoopWCPActivator"", referedInterface = WCPanelAction.class)"
corpls,corplscm,@NamedAction,"@NamedAction(name = ""ImportDataAction"", referedInterface = WImporterAction.class)"
corpls,corplscm,extends DefaultCommand,public class PlsCarenciaDBPEvents extends DefaultCommand {
corpls,corplscm,extends DefaultCommand,public class PlsCoberturaDBPEvents extends DefaultCommand {
corpls,corplscm,extends DefaultCommand,public class PlsRegraIntercambioFatDbpEvents extends DefaultCommand {
corpls,corplscm,extends DefaultCommand,public class PlsRegraIntercambioDbpEvents extends DefaultCommand {
corpls,corplscn,@TasyFeature,"@TasyFeature(""CorPlsCN"")"
corpls,corplscn,@NamedAction,"@NamedAction(name = ""ExportarArquivoLoteActivation"", referedInterface = WExporterActivator.class)"
corpls,corplscn,extends DefaultCommand,public class PlsNotificacaoLoteWDBPInterceptor  extends DefaultCommand {
corpls,corplsco,@TasyFeature,"@TasyFeature(""CorPlsCO"")"
corpls,corplsco,extends DefaultCommand,public class PlsLoteEscritQuotaItemDBPEvents extends DefaultCommand {
corpls,corplsco,extends DefaultCommand,public class PlsCooperadoDBPEvents extends DefaultCommand {
corpls,corplsco,@NamedAction,"@NamedAction(name = ""corplsco.WPlsCooperadoDBPActivator"", referedInterface = WDBPanelAction.class)"
corpls,corplsco,extends DefaultCommand,public class PlsCooperadoAusenciaDBPEvents extends DefaultCommand {
corpls,corplsco,extends DefaultCommand,public class PlsEscrituracaoQuotaDbpEvents extends DefaultCommand{
corpls,corplsco,extends DefaultCommand,public class PessoaFisicaDependenteDBPEvents extends DefaultCommand {
corpls,corplsco,extends DefaultCommand,public class EmailsExclusivesDBPEvents extends DefaultCommand{
corpls,corplsco,extends DefaultCommand,public class PhonesExclusivesDBPEvents extends DefaultCommand{
corpls,corplsco,extends DefaultCommand,public class PlsCooperadoWebDbpEvents extends DefaultCommand {
corpls,corplscp,@TasyFeature,"@TasyFeature(""CorPlsCP"")"
corpls,corplscp,@NamedAction,"@NamedAction(name = ""corplscp.atualizaConsultaGenericAction"", referedInterface = WDBPanelAction.class)"
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaCombinadaWDBPHandler  extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaEmatWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaEparticWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaEprocWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaEservWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaFiltroWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsCpCtaFiltroPrestWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PLSIntercambioRegraPrecoWDBPHandler  extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsFranquiaRegraPrecoProcWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsPrecoContratoWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsPrecoDoencaWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsPrecoMaterialWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsPrecoPrestadorWDBPHandler extends DefaultCommand {
corpls,corplscp,extends DefaultCommand,public class PlsPrecoGrupoServicoWDBPHandler extends DefaultCommand {
